Image,Model,Top1_Class,Top1_Confidence_%,Top5_Predictions
Hibiscus_1.jpg,DenseNet121,cabbage_butterfly,80.61,cabbage_butterfly (80.6%) | daisy (4.5%) | mushroom (3.2%) | pot (2.2%) | picket_fence (1.5%)
Hibiscus_2.jpg,DenseNet121,cabbage_butterfly,37.32,cabbage_butterfly (37.3%) | daisy (21.8%) | pot (15.4%) | custard_apple (2.8%) | buckeye (2.5%)
Hibiscus_3.jpg,DenseNet121,cabbage_butterfly,91.78,cabbage_butterfly (91.8%) | daisy (1.0%) | pot (0.9%) | custard_apple (0.5%) | solar_dish (0.4%)
Hibiscus_4.jpg,DenseNet121,cabbage_butterfly,43.45,cabbage_butterfly (43.5%) | daisy (26.7%) | pot (13.6%) | picket_fence (2.8%) | ladybug (0.9%)
Nayantara_0.jpg,DenseNet121,pot,29.15,pot (29.1%) | daisy (8.0%) | ant (6.8%) | slug (6.7%) | lycaenid (4.2%)
Nayantara_1.jpg,DenseNet121,pot,35.73,pot (35.7%) | earthstar (11.2%) | ant (5.6%) | strawberry (4.4%) | lemon (3.3%)
Nayantara_2.jpg,DenseNet121,pot,14.5,pot (14.5%) | slug (8.3%) | ant (6.0%) | daisy (5.0%) | cabbage_butterfly (4.5%)
Nayantara_3.jpg,DenseNet121,pot,45.34,pot (45.3%) | ladybug (4.8%) | daisy (4.7%) | bee (4.5%) | cabbage_butterfly (4.4%)
Nayantara_4.jpg,DenseNet121,cabbage_butterfly,13.85,cabbage_butterfly (13.9%) | hip (7.4%) | ringlet (7.2%) | daisy (6.5%) | ant (6.3%)
sunflower_0.jpg,InceptionResNetV2,daisy,93.28,daisy (93.3%) | bee (0.3%) | sulphur_butterfly (0.2%) | cabbage_butterfly (0.1%) | fly (0.1%)
sunflower_1.jpg,InceptionResNetV2,daisy,90.35,daisy (90.3%) | bee (1.2%) | sulphur_butterfly (0.6%) | picket_fence (0.5%) | vase (0.5%)
sunflower_2.jpg,InceptionResNetV2,daisy,90.52,daisy (90.5%) | bee (0.3%) | sulphur_butterfly (0.2%) | fly (0.1%) | cabbage_butterfly (0.1%)
sunflower_3.jpg,InceptionResNetV2,daisy,91.43,daisy (91.4%) | bee (0.3%) | sulphur_butterfly (0.3%) | monarch (0.1%) | cabbage_butterfly (0.1%)
sunflower_4.jpg,InceptionResNetV2,daisy,91.41,daisy (91.4%) | bee (0.6%) | sulphur_butterfly (0.4%) | pot (0.3%) | picket_fence (0.2%)
Rose_0.jpg,InceptionResNetV2,stinkhorn,67.47,stinkhorn (67.5%) | gyromitra (8.5%) | coral_fungus (1.0%) | earthstar (0.8%) | hen-of-the-woods (0.5%)
Rose_1.jpg,InceptionResNetV2,gyromitra,63.11,gyromitra (63.1%) | stinkhorn (6.7%) | hip (2.0%) | hen-of-the-woods (1.8%) | agaric (1.3%)
Rose_2.jpg,InceptionResNetV2,gyromitra,56.65,gyromitra (56.6%) | coral_fungus (5.8%) | hen-of-the-woods (3.6%) | earthstar (1.2%) | stinkhorn (1.0%)
Rose_3.jpg,InceptionResNetV2,gyromitra,60.47,gyromitra (60.5%) | hen-of-the-woods (2.4%) | coral_fungus (2.3%) | stinkhorn (1.9%) | sulphur_butterfly (1.5%)
Rose_4.jpg,InceptionResNetV2,hip,24.07,hip (24.1%) | pot (15.2%) | greenhouse (8.7%) | chainlink_fence (5.3%) | picket_fence (5.3%)
Marigold_0.jpg,InceptionResNetV2,cardoon,89.62,cardoon (89.6%) | daisy (2.3%) | artichoke (0.4%) | pot (0.2%) | bee (0.2%)
Marigold_1.jpg,InceptionResNetV2,daisy,87.53,daisy (87.5%) | cardoon (1.1%) | hair_slide (0.7%) | earthstar (0.7%) | pot (0.4%)
Marigold_2.jpg,InceptionResNetV2,daisy,90.06,daisy (90.1%) | bee (0.5%) | sulphur_butterfly (0.4%) | ringlet (0.2%) | monarch (0.2%)
Marigold_3.jpg,InceptionResNetV2,daisy,33.23,daisy (33.2%) | earthstar (11.9%) | black_grouse (8.4%) | pot (2.3%) | hen-of-the-woods (2.0%)
Marigold_4.jpg,InceptionResNetV2,daisy,66.51,daisy (66.5%) | pot (4.3%) | packet (1.3%) | hamper (1.1%) | earthstar (1.1%)
Hibiscus_0.jpg,InceptionResNetV2,bee,15.84,bee (15.8%) | pot (9.4%) | ant (9.3%) | picket_fence (8.8%) | daisy (7.1%)
Hibiscus_1.jpg,InceptionResNetV2,pot,46.11,pot (46.1%) | greenhouse (19.2%) | picket_fence (4.1%) | chainlink_fence (3.9%) | earthstar (2.3%)
Hibiscus_2.jpg,InceptionResNetV2,pot,17.23,pot (17.2%) | picket_fence (12.5%) | earthstar (7.7%) | greenhouse (6.8%) | chainlink_fence (4.4%)
Hibiscus_3.jpg,InceptionResNetV2,pot,19.79,pot (19.8%) | greenhouse (10.1%) | head_cabbage (5.5%) | picket_fence (3.4%) | worm_fence (2.5%)
Hibiscus_4.jpg,InceptionResNetV2,greenhouse,52.33,greenhouse (52.3%) | pot (25.4%) | hip (1.4%) | picket_fence (0.9%) | buckeye (0.8%)
Nayantara_0.jpg,InceptionResNetV2,pot,67.62,pot (67.6%) | bell_pepper (2.6%) | greenhouse (1.9%) | head_cabbage (1.2%) | cucumber (1.1%)
Nayantara_1.jpg,InceptionResNetV2,ant,17.28,ant (17.3%) | pot (14.8%) | earthstar (9.1%) | fig (7.0%) | pinwheel (4.8%)
Nayantara_2.jpg,InceptionResNetV2,pot,59.15,pot (59.1%) | ant (3.5%) | earthstar (2.2%) | daisy (2.0%) | greenhouse (1.6%)
Nayantara_3.jpg,InceptionResNetV2,pot,58.78,pot (58.8%) | bell_pepper (4.4%) | fig (1.9%) | head_cabbage (1.6%) | greenhouse (1.6%)
Nayantara_4.jpg,InceptionResNetV2,earthstar,38.42,earthstar (38.4%) | pot (8.3%) | spider_web (2.7%) | hip (2.5%) | chainlink_fence (2.3%)
sunflower_0.jpg,NASNetMobile,daisy,83.37,daisy (83.4%) | bee (3.3%) | ant (1.1%) | fly (0.6%) | sulphur_butterfly (0.4%)
sunflower_1.jpg,NASNetMobile,daisy,88.33,daisy (88.3%) | bee (2.8%) | fly (0.5%) | ant (0.4%) | sulphur_butterfly (0.3%)
sunflower_2.jpg,NASNetMobile,daisy,83.44,daisy (83.4%) | bee (4.2%) | fly (0.8%) | ant (0.7%) | sulphur_butterfly (0.3%)
sunflower_3.jpg,NASNetMobile,daisy,81.47,daisy (81.5%) | bee (2.8%) | pot (0.9%) | ant (0.7%) | sulphur_butterfly (0.6%)
sunflower_4.jpg,NASNetMobile,daisy,89.05,daisy (89.0%) | bee (0.5%) | ant (0.3%) | pot (0.2%) | sulphur_butterfly (0.1%)
Rose_0.jpg,NASNetMobile,gyromitra,88.43,gyromitra (88.4%) | stinkhorn (0.9%) | hen-of-the-woods (0.5%) | earthstar (0.2%) | coral_fungus (0.2%)
Rose_1.jpg,NASNetMobile,bee,12.04,bee (12.0%) | sulphur_butterfly (10.2%) | cabbage_butterfly (4.5%) | rapeseed (3.7%) | admiral (3.6%)
Rose_2.jpg,NASNetMobile,bee,24.1,bee (24.1%) | sulphur_butterfly (11.7%) | rapeseed (10.3%) | monarch (5.5%) | daisy (4.3%)
Rose_3.jpg,NASNetMobile,bee,15.15,bee (15.1%) | hip (9.8%) | sulphur_butterfly (8.8%) | gyromitra (4.7%) | monarch (4.7%)
Rose_4.jpg,NASNetMobile,bee,31.6,bee (31.6%) | sulphur_butterfly (14.4%) | hip (5.0%) | cabbage_butterfly (5.0%) | admiral (3.7%)
Marigold_0.jpg,NASNetMobile,cardoon,34.87,cardoon (34.9%) | daisy (12.7%) | wire-haired_fox_terrier (1.3%) | bee (1.0%) | goldfish (0.8%)
Marigold_1.jpg,NASNetMobile,daisy,20.85,daisy (20.8%) | hen-of-the-woods (15.6%) | stinkhorn (8.5%) | earthstar (5.8%) | cardoon (3.5%)
Marigold_2.jpg,NASNetMobile,daisy,67.69,daisy (67.7%) | coral_fungus (4.1%) | stinkhorn (2.1%) | sulphur_butterfly (1.9%) | bee (1.8%)
Marigold_3.jpg,NASNetMobile,hen-of-the-woods,17.59,hen-of-the-woods (17.6%) | hair_slide (11.6%) | earthstar (6.0%) | pot (4.0%) | cardoon (3.9%)
Marigold_4.jpg,NASNetMobile,pot,5.95,pot (6.0%) | hamper (4.4%) | coral_reef (4.2%) | vase (3.9%) | handkerchief (3.5%)
Hibiscus_0.jpg,NASNetMobile,bee,28.19,bee (28.2%) | daisy (16.6%) | cabbage_butterfly (11.0%) | pot (5.1%) | ant (2.9%)
Hibiscus_1.jpg,NASNetMobile,daisy,29.64,daisy (29.6%) | bee (5.3%) | cabbage_butterfly (4.3%) | pot (3.5%) | earthstar (2.8%)
Hibiscus_2.jpg,NASNetMobile,cabbage_butterfly,18.89,cabbage_butterfly (18.9%) | daisy (15.4%) | bee (10.8%) | pot (5.0%) | plastic_bag (3.8%)
Hibiscus_3.jpg,NASNetMobile,cabbage_butterfly,19.76,cabbage_butterfly (19.8%) | spider_web (8.2%) | daisy (3.9%) | earthstar (3.0%) | pot (1.9%)
Hibiscus_4.jpg,NASNetMobile,daisy,26.17,daisy (26.2%) | cabbage_butterfly (13.4%) | pot (12.5%) | bee (6.7%) | picket_fence (3.5%)
Nayantara_0.jpg,NASNetMobile,pot,20.24,pot (20.2%) | earthstar (9.6%) | daisy (5.7%) | slug (2.4%) | stinkhorn (2.3%)
Nayantara_1.jpg,NASNetMobile,ant,57.27,ant (57.3%) | daisy (2.9%) | pot (2.3%) | harvestman (2.3%) | bee (1.9%)
Nayantara_2.jpg,NASNetMobile,pot,36.13,pot (36.1%) | daisy (23.8%) | ant (3.3%) | slug (2.0%) | bee (1.3%)
Nayantara_3.jpg,NASNetMobile,pot,21.24,pot (21.2%) | daisy (16.3%) | pinwheel (8.2%) | picket_fence (3.8%) | ant (2.5%)
Nayantara_4.jpg,NASNetMobile,daisy,25.91,daisy (25.9%) | ant (7.4%) | cabbage_butterfly (5.9%) | chainlink_fence (5.5%) | pot (3.0%)
sunflower_0.jpg,EfficientNetB0,daisy,94.65,daisy (94.6%) | bee (1.1%) | fly (0.4%) | ant (0.3%) | ladybug (0.2%)
sunflower_1.jpg,EfficientNetB0,daisy,90.85,daisy (90.9%) | bee (1.8%) | rapeseed (0.2%) | sulphur_butterfly (0.2%) | pot (0.2%)
sunflower_2.jpg,EfficientNetB0,daisy,93.45,daisy (93.4%) | bee (1.1%) | sulphur_butterfly (0.2%) | ringlet (0.2%) | pot (0.2%)
sunflower_3.jpg,EfficientNetB0,daisy,92.18,daisy (92.2%) | bee (1.8%) | pot (0.5%) | sulphur_butterfly (0.3%) | monarch (0.2%)
sunflower_4.jpg,EfficientNetB0,daisy,92.55,daisy (92.5%) | bee (1.2%) | sulphur_butterfly (0.3%) | monarch (0.3%) | ladybug (0.2%)
Rose_0.jpg,EfficientNetB0,hip,16.23,hip (16.2%) | bee (5.8%) | ant (3.9%) | ladybug (2.9%) | gyromitra (2.9%)
Rose_1.jpg,EfficientNetB0,ant,12.05,ant (12.1%) | hip (8.0%) | grasshopper (5.9%) | sulphur_butterfly (4.7%) | walking_stick (4.1%)
Rose_2.jpg,EfficientNetB0,sulphur_butterfly,6.5,sulphur_butterfly (6.5%) | ant (6.1%) | bee (5.7%) | hip (5.3%) | daisy (4.2%)
Rose_3.jpg,EfficientNetB0,hip,11.59,hip (11.6%) | nail (4.1%) | chainlink_fence (3.8%) | sulphur_butterfly (3.7%) | gyromitra (3.5%)
Rose_4.jpg,EfficientNetB0,hip,16.69,hip (16.7%) | bee (6.0%) | African_chameleon (4.4%) | snail (3.4%) | pot (2.9%)
Marigold_0.jpg,EfficientNetB0,cardoon,17.13,cardoon (17.1%) | daisy (6.8%) | goldfish (4.3%) | coral_fungus (1.9%) | sea_anemone (1.9%)
Marigold_1.jpg,EfficientNetB0,daisy,10.45,daisy (10.5%) | cardoon (7.7%) | spaghetti_squash (5.7%) | hen-of-the-woods (5.1%) | coral_fungus (2.0%)
Marigold_2.jpg,EfficientNetB0,pineapple,13.53,pineapple (13.5%) | cardoon (9.9%) | daisy (7.6%) | sulphur_butterfly (4.0%) | strawberry (2.9%)
Marigold_3.jpg,EfficientNetB0,daisy,9.15,daisy (9.2%) | hen-of-the-woods (5.5%) | coral_fungus (5.1%) | spaghetti_squash (3.5%) | cardoon (3.1%)
Marigold_4.jpg,EfficientNetB0,hen-of-the-woods,6.3,hen-of-the-woods (6.3%) | daisy (5.4%) | spaghetti_squash (5.3%) | coral_fungus (4.8%) | velvet (4.7%)
Hibiscus_0.jpg,EfficientNetB0,ant,31.96,ant (32.0%) | bee (11.8%) | garden_spider (9.4%) | leaf_beetle (2.7%) | black_and_gold_garden_spider (2.6%)
Hibiscus_1.jpg,EfficientNetB0,cabbage_butterfly,75.57,cabbage_butterfly (75.6%) | daisy (4.1%) | sulphur_butterfly (2.9%) | lycaenid (2.6%) | ringlet (1.9%)
Hibiscus_2.jpg,EfficientNetB0,cabbage_butterfly,35.24,cabbage_butterfly (35.2%) | daisy (26.8%) | hip (2.4%) | earthstar (2.2%) | lycaenid (2.0%)
Hibiscus_3.jpg,EfficientNetB0,daisy,78.74,daisy (78.7%) | cabbage_butterfly (1.8%) | earthstar (1.4%) | pot (1.2%) | hip (0.5%)
Hibiscus_4.jpg,EfficientNetB0,pot,22.54,pot (22.5%) | daisy (11.5%) | cabbage_butterfly (10.3%) | greenhouse (9.8%) | strawberry (4.9%)
Nayantara_0.jpg,EfficientNetB0,pot,19.12,pot (19.1%) | bell_pepper (4.1%) | fig (3.6%) | cucumber (3.6%) | cabbage_butterfly (3.4%)
Nayantara_1.jpg,EfficientNetB0,pot,14.79,pot (14.8%) | ant (12.3%) | bell_pepper (8.4%) | acorn (5.5%) | fig (5.0%)
Nayantara_2.jpg,EfficientNetB0,pot,16.77,pot (16.8%) | green_snake (4.4%) | American_chameleon (4.0%) | strawberry (3.8%) | walking_stick (3.4%)
Nayantara_3.jpg,EfficientNetB0,pot,16.42,pot (16.4%) | acorn (5.7%) | daisy (4.1%) | fig (3.4%) | earthstar (3.0%)
Nayantara_4.jpg,EfficientNetB0,earthstar,9.79,earthstar (9.8%) | daisy (8.8%) | cabbage_butterfly (5.7%) | hip (3.1%) | bee (2.5%)
