Image,Model,Top1_Class,Top1_Confidence_%,Top5_Predictions
angle_0.jpg,Xception,shower_cap,22.29,shower_cap (22.3%) | bonnet (16.0%) | sweatshirt (6.5%) | wool (3.0%) | bib (2.9%)
angle_1.jpg,Xception,bib,22.64,bib (22.6%) | diaper (12.3%) | bath_towel (5.5%) | crib (4.8%) | maraca (3.9%)
angle_2.jpg,Xception,stethoscope,5.33,stethoscope (5.3%) | seat_belt (4.0%) | Band_Aid (3.9%) | pajama (3.2%) | maraca (2.9%)
angle_3.jpg,Xception,nipple,6.74,nipple (6.7%) | Band_Aid (5.4%) | Windsor_tie (3.5%) | lab_coat (3.1%) | pajama (2.6%)
angle_4.jpg,Xception,bib,9.79,bib (9.8%) | maraca (6.4%) | Band_Aid (6.3%) | soccer_ball (4.4%) | pajama (4.1%)
Saidul_0.jpg,MobileNetV2,sunscreen,7.89,sunscreen (7.9%) | Band_Aid (5.8%) | paintbrush (5.6%) | safety_pin (4.4%) | hair_slide (3.6%)
Saidul_1.jpg,MobileNetV2,sunscreen,5.29,sunscreen (5.3%) | paintbrush (4.2%) | Band_Aid (3.3%) | military_uniform (2.5%) | carton (1.8%)
Saidul_2.jpg,MobileNetV2,pop_bottle,7.73,pop_bottle (7.7%) | syringe (5.5%) | red_wine (3.9%) | beer_bottle (3.4%) | paintbrush (2.8%)
Saidul_3.jpg,MobileNetV2,sweatshirt,6.57,sweatshirt (6.6%) | safety_pin (5.8%) | hair_spray (4.8%) | hair_slide (4.6%) | wig (2.7%)
Saidul_4.jpg,MobileNetV2,Band_Aid,3.0,Band_Aid (3.0%) | syringe (2.7%) | sunscreen (2.6%) | brassiere (2.5%) | book_jacket (2.4%)
Borhan_0.jpg,MobileNetV2,barbershop,8.2,barbershop (8.2%) | sunscreen (4.0%) | hair_spray (3.6%) | cellular_telephone (2.3%) | Band_Aid (2.1%)
Borhan_1.jpg,MobileNetV2,sunscreen,12.84,sunscreen (12.8%) | cellular_telephone (3.3%) | barbershop (2.0%) | shoe_shop (1.6%) | neck_brace (1.5%)
Borhan_2.jpg,MobileNetV2,neck_brace,2.86,neck_brace (2.9%) | puffer (1.9%) | microphone (1.9%) | bow_tie (1.6%) | hair_spray (1.4%)
Borhan_3.jpg,MobileNetV2,sunscreen,7.7,sunscreen (7.7%) | hair_spray (5.3%) | sunglasses (3.6%) | Band_Aid (3.3%) | sunglass (3.0%)
Borhan_4.jpg,MobileNetV2,sunscreen,6.46,sunscreen (6.5%) | sunglass (5.0%) | hair_spray (4.0%) | sunglasses (2.1%) | bow_tie (2.0%)
Nazmul_0.jpg,MobileNetV2,barbershop,11.17,barbershop (11.2%) | hair_spray (10.2%) | wig (5.8%) | hair_slide (3.6%) | mortarboard (2.4%)
Nazmul_1.jpg,MobileNetV2,wig,11.36,wig (11.4%) | hair_spray (3.8%) | sunscreen (3.4%) | neck_brace (3.1%) | Band_Aid (2.4%)
Nazmul_2.jpg,MobileNetV2,neck_brace,14.5,neck_brace (14.5%) | lab_coat (7.8%) | hand_blower (6.4%) | hair_spray (5.6%) | mortarboard (4.1%)
Nazmul_3.jpg,MobileNetV2,wig,30.08,wig (30.1%) | neck_brace (3.5%) | hair_spray (3.3%) | jersey (1.4%) | barbershop (1.4%)
Nazmul_4.jpg,MobileNetV2,hair_slide,5.28,hair_slide (5.3%) | mortarboard (4.3%) | chain_mail (3.8%) | neck_brace (3.2%) | barbershop (3.1%)
Shawon_0.jpg,MobileNetV2,lipstick,3.41,lipstick (3.4%) | barbershop (3.3%) | bow_tie (3.2%) | cellular_telephone (2.9%) | Siamese_cat (2.8%)
Shawon_1.jpg,MobileNetV2,lab_coat,15.4,lab_coat (15.4%) | sunscreen (12.1%) | ice_lolly (6.6%) | bow_tie (1.8%) | bassoon (1.7%)
Shawon_2.jpg,MobileNetV2,lab_coat,20.28,lab_coat (20.3%) | bow_tie (6.7%) | sunscreen (4.9%) | neck_brace (4.2%) | barbershop (3.4%)
Shawon_3.jpg,MobileNetV2,lab_coat,23.34,lab_coat (23.3%) | sunscreen (3.8%) | bow_tie (2.7%) | paintbrush (2.5%) | ice_lolly (2.3%)
Shawon_4.jpg,MobileNetV2,cellular_telephone,17.8,cellular_telephone (17.8%) | bow_tie (5.3%) | face_powder (5.2%) | lipstick (5.1%) | bassoon (4.2%)
angle_0.jpg,MobileNetV2,Band_Aid,7.36,Band_Aid (7.4%) | bow_tie (5.6%) | suit (3.9%) | Windsor_tie (3.4%) | lab_coat (3.0%)
angle_1.jpg,MobileNetV2,neck_brace,29.2,neck_brace (29.2%) | bonnet (2.5%) | bath_towel (2.1%) | patas (2.0%) | nipple (2.0%)
angle_2.jpg,MobileNetV2,langur,16.51,langur (16.5%) | patas (12.6%) | titi (6.0%) | marmoset (4.8%) | squirrel_monkey (4.0%)
angle_3.jpg,MobileNetV2,Band_Aid,5.74,Band_Aid (5.7%) | bath_towel (4.4%) | shower_cap (4.0%) | nipple (2.9%) | bonnet (2.6%)
angle_4.jpg,MobileNetV2,nipple,14.01,nipple (14.0%) | sunscreen (11.8%) | patas (3.6%) | Band_Aid (2.9%) | remote_control (2.0%)
angle_0.jpg,MobileNetV2,Band_Aid,5.76,Band_Aid (5.8%) | bow_tie (4.8%) | suit (2.5%) | Windsor_tie (2.5%) | sunscreen (1.8%)
angle_1.jpg,MobileNetV2,bath_towel,79.43,bath_towel (79.4%) | bonnet (5.2%) | shower_cap (3.2%) | bathing_cap (2.5%) | sunscreen (0.8%)
angle_2.jpg,MobileNetV2,sunscreen,9.8,sunscreen (9.8%) | nipple (4.9%) | Band_Aid (4.5%) | patas (4.1%) | lipstick (3.9%)
angle_3.jpg,MobileNetV2,nipple,22.37,nipple (22.4%) | diaper (6.7%) | bath_towel (4.1%) | bib (3.7%) | bonnet (3.4%)
angle_4.jpg,MobileNetV2,bath_towel,28.58,bath_towel (28.6%) | bonnet (16.0%) | Band_Aid (3.9%) | loupe (3.0%) | sweatshirt (2.7%)
angle_0.jpg,MobileNetV2,Band_Aid,21.55,Band_Aid (21.5%) | Windsor_tie (18.1%) | suit (5.9%) | bow_tie (5.5%) | neck_brace (5.4%)
angle_1.jpg,MobileNetV2,nipple,4.57,nipple (4.6%) | Band_Aid (4.3%) | bow_tie (3.7%) | bath_towel (3.4%) | Windsor_tie (3.2%)
angle_2.jpg,MobileNetV2,nipple,68.64,nipple (68.6%) | Band_Aid (2.9%) | lipstick (2.6%) | bath_towel (1.8%) | loupe (1.0%)
angle_3.jpg,MobileNetV2,patas,6.89,patas (6.9%) | capuchin (4.6%) | squirrel_monkey (3.4%) | marmoset (3.2%) | langur (3.1%)
angle_4.jpg,MobileNetV2,nipple,31.83,nipple (31.8%) | lipstick (4.6%) | Band_Aid (4.5%) | Windsor_tie (2.2%) | bow_tie (1.7%)
Saidul_0.jpg,DenseNet121,Band_Aid,40.05,Band_Aid (40.1%) | paintbrush (4.5%) | packet (2.3%) | handkerchief (2.1%) | jersey (2.0%)
Saidul_1.jpg,DenseNet121,Band_Aid,10.95,Band_Aid (11.0%) | paintbrush (5.8%) | cleaver (5.5%) | bow_tie (4.7%) | lab_coat (4.6%)
Saidul_2.jpg,DenseNet121,Band_Aid,21.67,Band_Aid (21.7%) | lighter (16.4%) | paintbrush (5.3%) | sunscreen (4.4%) | pay-phone (2.4%)
Saidul_3.jpg,DenseNet121,Band_Aid,19.72,Band_Aid (19.7%) | paintbrush (4.3%) | handkerchief (2.9%) | sunscreen (2.7%) | lighter (2.7%)
Saidul_4.jpg,DenseNet121,paintbrush,31.55,paintbrush (31.5%) | Band_Aid (8.0%) | crossword_puzzle (3.9%) | sunscreen (3.6%) | envelope (2.7%)
Borhan_0.jpg,DenseNet121,Band_Aid,20.85,Band_Aid (20.9%) | shower_cap (13.7%) | lab_coat (8.3%) | barbershop (4.0%) | seat_belt (3.0%)
Borhan_1.jpg,DenseNet121,Band_Aid,26.82,Band_Aid (26.8%) | sunscreen (5.7%) | neck_brace (4.1%) | umbrella (3.8%) | lab_coat (2.7%)
Borhan_2.jpg,DenseNet121,Band_Aid,16.36,Band_Aid (16.4%) | shower_cap (11.1%) | barbershop (6.6%) | seat_belt (3.8%) | neck_brace (3.5%)
Borhan_3.jpg,DenseNet121,Band_Aid,19.42,Band_Aid (19.4%) | sunscreen (5.6%) | comic_book (5.6%) | neck_brace (3.9%) | shower_cap (3.5%)
Borhan_4.jpg,DenseNet121,Band_Aid,19.62,Band_Aid (19.6%) | seat_belt (10.2%) | bulletproof_vest (6.2%) | ski_mask (4.4%) | barbershop (4.1%)
Nazmul_0.jpg,DenseNet121,lab_coat,30.08,lab_coat (30.1%) | barbershop (21.8%) | shower_cap (3.3%) | neck_brace (3.2%) | wig (2.7%)
Nazmul_1.jpg,DenseNet121,lab_coat,11.48,lab_coat (11.5%) | paintbrush (5.4%) | shower_cap (5.4%) | Band_Aid (4.8%) | jersey (4.2%)
Nazmul_2.jpg,DenseNet121,seat_belt,33.67,seat_belt (33.7%) | neck_brace (12.7%) | lab_coat (5.4%) | sombrero (3.0%) | sweatshirt (2.3%)
Nazmul_3.jpg,DenseNet121,seat_belt,10.11,seat_belt (10.1%) | Band_Aid (5.9%) | hand_blower (3.6%) | wig (3.5%) | jersey (3.5%)
Nazmul_4.jpg,DenseNet121,barbershop,14.16,barbershop (14.2%) | Band_Aid (9.5%) | lab_coat (8.9%) | book_jacket (6.1%) | neck_brace (4.1%)
Shawon_0.jpg,DenseNet121,lab_coat,17.24,lab_coat (17.2%) | neck_brace (6.6%) | lipstick (5.0%) | barbershop (4.9%) | bow_tie (3.4%)
Shawon_1.jpg,DenseNet121,lab_coat,49.89,lab_coat (49.9%) | cellular_telephone (3.0%) | neck_brace (2.5%) | lipstick (2.1%) | prison (1.9%)
Shawon_2.jpg,DenseNet121,lab_coat,65.43,lab_coat (65.4%) | barbershop (4.5%) | neck_brace (3.5%) | Windsor_tie (2.9%) | bow_tie (1.6%)
Shawon_3.jpg,DenseNet121,lab_coat,11.37,lab_coat (11.4%) | bathing_cap (7.7%) | sunscreen (6.8%) | shower_cap (5.7%) | Band_Aid (4.4%)
Shawon_4.jpg,DenseNet121,lab_coat,21.0,lab_coat (21.0%) | neck_brace (7.0%) | seat_belt (5.5%) | bow_tie (3.8%) | Band_Aid (2.5%)
angle_0.jpg,DenseNet121,ice_lolly,17.38,ice_lolly (17.4%) | maraca (13.5%) | soccer_ball (13.2%) | swing (6.4%) | Band_Aid (6.0%)
angle_1.jpg,DenseNet121,neck_brace,39.62,neck_brace (39.6%) | swing (18.7%) | nipple (17.7%) | cradle (7.7%) | bassinet (7.1%)
angle_2.jpg,DenseNet121,diaper,27.6,diaper (27.6%) | nipple (24.8%) | maraca (16.6%) | Band_Aid (4.4%) | pinwheel (4.0%)
angle_3.jpg,DenseNet121,bathing_cap,63.5,bathing_cap (63.5%) | bath_towel (8.9%) | shower_cap (7.4%) | diaper (2.1%) | bonnet (1.9%)
angle_4.jpg,DenseNet121,nipple,41.05,nipple (41.0%) | diaper (28.3%) | maraca (7.5%) | crib (2.5%) | hamper (2.2%)
angle_0.jpg,DenseNet121,ice_lolly,15.71,ice_lolly (15.7%) | maraca (13.3%) | soccer_ball (12.1%) | Band_Aid (6.5%) | nipple (5.5%)
angle_1.jpg,DenseNet121,bath_towel,97.31,bath_towel (97.3%) | bonnet (1.6%) | bathing_cap (0.4%) | shower_cap (0.2%) | diaper (0.2%)
angle_2.jpg,DenseNet121,nipple,11.2,nipple (11.2%) | diaper (10.8%) | maraca (9.4%) | Band_Aid (8.6%) | pinwheel (5.0%)
angle_3.jpg,DenseNet121,diaper,72.97,diaper (73.0%) | maraca (6.0%) | bath_towel (3.8%) | nipple (2.4%) | Band_Aid (1.4%)
angle_4.jpg,DenseNet121,bath_towel,93.73,bath_towel (93.7%) | diaper (3.0%) | bonnet (0.7%) | nipple (0.4%) | bib (0.3%)
angle_0.jpg,DenseNet121,shower_cap,20.08,shower_cap (20.1%) | bonnet (19.2%) | sweatshirt (17.2%) | wool (5.8%) | seat_belt (4.4%)
angle_1.jpg,DenseNet121,diaper,26.62,diaper (26.6%) | horizontal_bar (20.1%) | balance_beam (14.1%) | soccer_ball (4.5%) | parallel_bars (4.3%)
angle_2.jpg,DenseNet121,Band_Aid,15.56,Band_Aid (15.6%) | diaper (14.1%) | nipple (8.5%) | pajama (6.6%) | maraca (6.0%)
angle_3.jpg,DenseNet121,maraca,29.23,maraca (29.2%) | nipple (13.0%) | horizontal_bar (10.4%) | soccer_ball (7.4%) | Band_Aid (7.0%)
angle_4.jpg,DenseNet121,Band_Aid,16.19,Band_Aid (16.2%) | horizontal_bar (13.5%) | nipple (11.1%) | maraca (11.0%) | ice_lolly (4.2%)
Saidul_0.jpg,InceptionResNetV2,paintbrush,7.74,paintbrush (7.7%) | syringe (3.8%) | Band_Aid (2.8%) | cleaver (2.6%) | military_uniform (2.2%)
Saidul_1.jpg,InceptionResNetV2,military_uniform,10.13,military_uniform (10.1%) | paintbrush (5.8%) | cleaver (2.5%) | stethoscope (2.4%) | apron (2.0%)
Saidul_2.jpg,InceptionResNetV2,wig,5.32,wig (5.3%) | beer_glass (5.2%) | bow_tie (3.9%) | coffee_mug (3.6%) | lab_coat (3.4%)
Saidul_3.jpg,InceptionResNetV2,prayer_rug,3.83,prayer_rug (3.8%) | wool (3.0%) | handkerchief (2.8%) | paintbrush (2.8%) | wig (2.7%)
Saidul_4.jpg,InceptionResNetV2,vestment,10.28,vestment (10.3%) | stethoscope (4.4%) | bassoon (4.0%) | oboe (3.4%) | barbershop (2.5%)
Borhan_0.jpg,InceptionResNetV2,butcher_shop,29.29,butcher_shop (29.3%) | Dungeness_crab (4.2%) | king_crab (3.6%) | coho (3.1%) | grocery_store (3.0%)
Borhan_1.jpg,InceptionResNetV2,butcher_shop,26.39,butcher_shop (26.4%) | bow_tie (10.2%) | grocery_store (7.4%) | barbershop (6.9%) | Dungeness_crab (2.7%)
Borhan_2.jpg,InceptionResNetV2,coho,5.74,coho (5.7%) | barracouta (4.6%) | king_crab (4.1%) | sturgeon (2.8%) | crutch (2.5%)
Borhan_3.jpg,InceptionResNetV2,barbershop,12.57,barbershop (12.6%) | butcher_shop (5.3%) | lab_coat (3.1%) | tobacco_shop (3.1%) | crutch (3.0%)
Borhan_4.jpg,InceptionResNetV2,bow_tie,11.09,bow_tie (11.1%) | barbershop (6.5%) | Windsor_tie (6.0%) | neck_brace (6.0%) | lab_coat (3.6%)
Nazmul_0.jpg,InceptionResNetV2,wig,12.61,wig (12.6%) | cowboy_hat (9.4%) | tobacco_shop (8.9%) | lab_coat (6.3%) | hair_spray (4.9%)
Nazmul_1.jpg,InceptionResNetV2,jersey,17.2,jersey (17.2%) | wig (16.0%) | barbershop (4.8%) | plunger (2.6%) | cowboy_hat (1.9%)
Nazmul_2.jpg,InceptionResNetV2,cowboy_hat,18.16,cowboy_hat (18.2%) | sombrero (11.9%) | wig (11.2%) | neck_brace (4.2%) | shower_cap (2.6%)
Nazmul_3.jpg,InceptionResNetV2,wig,6.9,wig (6.9%) | jersey (5.2%) | mosquito_net (5.0%) | hand_blower (4.2%) | hair_spray (4.1%)
Nazmul_4.jpg,InceptionResNetV2,barbershop,83.7,barbershop (83.7%) | neck_brace (1.1%) | jersey (0.9%) | barber_chair (0.8%) | wig (0.6%)
Shawon_0.jpg,InceptionResNetV2,lab_coat,9.34,lab_coat (9.3%) | barbershop (7.2%) | bow_tie (5.6%) | prison (3.7%) | jersey (3.1%)
Shawon_1.jpg,InceptionResNetV2,prison,8.25,prison (8.3%) | lab_coat (8.2%) | bow_tie (5.7%) | jersey (4.7%) | Windsor_tie (4.6%)
Shawon_2.jpg,InceptionResNetV2,barbershop,18.0,barbershop (18.0%) | lab_coat (10.7%) | dumbbell (4.4%) | cellular_telephone (4.3%) | seat_belt (1.6%)
Shawon_3.jpg,InceptionResNetV2,lab_coat,50.44,lab_coat (50.4%) | bow_tie (2.8%) | Windsor_tie (1.5%) | suit (1.4%) | jersey (1.2%)
Shawon_4.jpg,InceptionResNetV2,lab_coat,26.44,lab_coat (26.4%) | barbershop (5.6%) | Windsor_tie (5.4%) | bow_tie (4.3%) | suit (2.8%)
angle_0.jpg,InceptionResNetV2,ice_lolly,13.85,ice_lolly (13.8%) | swing (13.2%) | maraca (9.9%) | bonnet (4.1%) | nipple (3.8%)
angle_1.jpg,InceptionResNetV2,neck_brace,27.76,neck_brace (27.8%) | bassinet (4.8%) | nipple (4.3%) | diaper (3.8%) | swing (3.0%)
angle_2.jpg,InceptionResNetV2,nipple,33.3,nipple (33.3%) | Band_Aid (17.4%) | diaper (7.4%) | maraca (7.3%) | stethoscope (4.2%)
angle_3.jpg,InceptionResNetV2,shower_cap,49.35,shower_cap (49.3%) | bathing_cap (40.1%) | bath_towel (6.7%) | bonnet (1.4%) | diaper (0.6%)
angle_4.jpg,InceptionResNetV2,diaper,18.59,diaper (18.6%) | nipple (8.3%) | bath_towel (7.8%) | swing (7.8%) | tub (5.3%)
angle_0.jpg,InceptionResNetV2,swing,15.13,swing (15.1%) | ice_lolly (12.6%) | maraca (7.4%) | lab_coat (5.8%) | bonnet (3.8%)
angle_1.jpg,InceptionResNetV2,bath_towel,93.8,bath_towel (93.8%) | diaper (0.7%) | shower_cap (0.4%) | bonnet (0.1%) | bathing_cap (0.1%)
angle_2.jpg,InceptionResNetV2,diaper,54.25,diaper (54.3%) | bath_towel (15.3%) | nipple (3.4%) | maraca (2.3%) | tub (2.1%)
angle_3.jpg,InceptionResNetV2,diaper,44.39,diaper (44.4%) | bath_towel (19.6%) | bib (5.0%) | maraca (3.6%) | nipple (3.5%)
angle_4.jpg,InceptionResNetV2,bath_towel,91.97,bath_towel (92.0%) | diaper (1.4%) | bonnet (0.8%) | shower_cap (0.6%) | bathing_cap (0.2%)
angle_0.jpg,InceptionResNetV2,bonnet,20.73,bonnet (20.7%) | wool (8.6%) | shower_cap (5.3%) | stole (5.3%) | cloak (5.3%)
angle_1.jpg,InceptionResNetV2,diaper,36.34,diaper (36.3%) | bath_towel (14.7%) | bib (4.4%) | crib (3.6%) | swing (3.5%)
angle_2.jpg,InceptionResNetV2,nipple,11.38,nipple (11.4%) | crib (9.4%) | diaper (7.3%) | maraca (7.0%) | pajama (6.2%)
angle_3.jpg,InceptionResNetV2,Band_Aid,16.5,Band_Aid (16.5%) | maraca (10.1%) | nipple (9.0%) | stethoscope (7.1%) | pajama (3.8%)
angle_4.jpg,InceptionResNetV2,maraca,24.66,maraca (24.7%) | nipple (12.2%) | Band_Aid (5.0%) | diaper (5.0%) | pajama (4.7%)
Saidul_0.jpg,NASNetMobile,kimono,5.05,kimono (5.1%) | bow_tie (4.4%) | pajama (2.8%) | quilt (2.4%) | Christmas_stocking (2.2%)
Saidul_1.jpg,NASNetMobile,vestment,14.72,vestment (14.7%) | book_jacket (3.6%) | mask (2.9%) | bow_tie (2.9%) | lab_coat (2.1%)
Saidul_2.jpg,NASNetMobile,Band_Aid,6.91,Band_Aid (6.9%) | syringe (5.9%) | wig (5.3%) | hair_spray (4.7%) | shower_cap (3.2%)
Saidul_3.jpg,NASNetMobile,prayer_rug,9.75,prayer_rug (9.7%) | vestment (6.7%) | bow_tie (5.4%) | comic_book (2.6%) | book_jacket (2.6%)
Saidul_4.jpg,NASNetMobile,Band_Aid,8.64,Band_Aid (8.6%) | book_jacket (6.0%) | packet (3.4%) | bookshop (2.8%) | comic_book (2.3%)
Borhan_0.jpg,NASNetMobile,Band_Aid,6.43,Band_Aid (6.4%) | toyshop (6.4%) | mask (6.0%) | shower_cap (4.7%) | lab_coat (2.4%)
Borhan_1.jpg,NASNetMobile,mask,31.97,mask (32.0%) | toyshop (3.1%) | barbershop (2.0%) | wig (1.8%) | Band_Aid (1.8%)
Borhan_2.jpg,NASNetMobile,mask,15.33,mask (15.3%) | comic_book (6.4%) | ski_mask (5.5%) | toyshop (5.4%) | tobacco_shop (3.5%)
Borhan_3.jpg,NASNetMobile,Band_Aid,11.23,Band_Aid (11.2%) | mask (5.6%) | toyshop (5.6%) | comic_book (4.2%) | syringe (3.9%)
Borhan_4.jpg,NASNetMobile,mask,23.35,mask (23.4%) | ski_mask (4.0%) | Band_Aid (3.0%) | toyshop (2.7%) | comic_book (2.5%)
Nazmul_0.jpg,NASNetMobile,wig,34.27,wig (34.3%) | hair_spray (15.0%) | toyshop (5.1%) | mask (2.4%) | sunscreen (2.3%)
Nazmul_1.jpg,NASNetMobile,wig,70.71,wig (70.7%) | shower_cap (10.1%) | lab_coat (1.8%) | hair_spray (1.4%) | mask (0.8%)
Nazmul_2.jpg,NASNetMobile,wig,48.04,wig (48.0%) | hair_spray (16.1%) | barbershop (4.7%) | neck_brace (2.2%) | hand_blower (1.3%)
Nazmul_3.jpg,NASNetMobile,wig,42.6,wig (42.6%) | hair_spray (12.9%) | shower_cap (2.2%) | potter's_wheel (1.8%) | lab_coat (1.7%)
Nazmul_4.jpg,NASNetMobile,wig,18.63,wig (18.6%) | hair_spray (16.7%) | chain_mail (10.6%) | barbershop (9.8%) | mask (2.8%)
Shawon_0.jpg,NASNetMobile,lab_coat,18.29,lab_coat (18.3%) | barbershop (8.0%) | Band_Aid (4.4%) | cellular_telephone (4.3%) | bow_tie (2.6%)
Shawon_1.jpg,NASNetMobile,prison,46.46,prison (46.5%) | Band_Aid (6.5%) | lab_coat (2.2%) | lipstick (1.4%) | bow_tie (1.4%)
Shawon_2.jpg,NASNetMobile,Band_Aid,10.28,Band_Aid (10.3%) | barbershop (9.1%) | lab_coat (6.7%) | sunscreen (3.4%) | bow_tie (3.3%)
Shawon_3.jpg,NASNetMobile,Band_Aid,21.41,Band_Aid (21.4%) | sunscreen (17.4%) | mask (4.7%) | lipstick (3.9%) | face_powder (2.4%)
Shawon_4.jpg,NASNetMobile,lab_coat,14.8,lab_coat (14.8%) | bow_tie (7.0%) | neck_brace (3.8%) | Band_Aid (3.4%) | suit (2.8%)
angle_0.jpg,NASNetMobile,diaper,19.87,diaper (19.9%) | bonnet (11.6%) | nipple (6.1%) | maraca (4.9%) | pajama (4.5%)
angle_1.jpg,NASNetMobile,bib,23.97,bib (24.0%) | diaper (12.6%) | nipple (10.8%) | neck_brace (9.3%) | bath_towel (2.7%)
angle_2.jpg,NASNetMobile,nipple,18.24,nipple (18.2%) | diaper (6.5%) | bib (4.7%) | neck_brace (4.6%) | bonnet (4.2%)
angle_3.jpg,NASNetMobile,shower_cap,34.1,shower_cap (34.1%) | neck_brace (19.9%) | bath_towel (8.4%) | bonnet (7.2%) | bathing_cap (6.5%)
angle_4.jpg,NASNetMobile,diaper,36.9,diaper (36.9%) | maraca (9.5%) | nipple (5.5%) | bib (2.4%) | bath_towel (2.3%)
angle_0.jpg,NASNetMobile,bonnet,15.81,bonnet (15.8%) | diaper (15.8%) | nipple (6.5%) | maraca (5.8%) | bib (3.0%)
angle_1.jpg,NASNetMobile,bath_towel,90.09,bath_towel (90.1%) | shower_cap (2.8%) | bonnet (2.2%) | sweatshirt (0.2%) | bathing_cap (0.2%)
angle_2.jpg,NASNetMobile,diaper,62.23,diaper (62.2%) | bath_towel (4.4%) | nipple (2.0%) | bathtub (1.7%) | sunscreen (1.6%)
angle_3.jpg,NASNetMobile,diaper,60.92,diaper (60.9%) | nipple (4.3%) | bib (4.0%) | maraca (3.3%) | bassinet (1.5%)
angle_4.jpg,NASNetMobile,bath_towel,77.4,bath_towel (77.4%) | bonnet (6.1%) | shower_cap (5.5%) | diaper (0.8%) | sweatshirt (0.4%)
angle_0.jpg,NASNetMobile,shower_cap,74.97,shower_cap (75.0%) | bonnet (6.9%) | cloak (2.4%) | sweatshirt (1.8%) | ski_mask (0.9%)
angle_1.jpg,NASNetMobile,diaper,27.89,diaper (27.9%) | bib (12.9%) | bath_towel (6.9%) | nipple (3.0%) | neck_brace (1.9%)
angle_2.jpg,NASNetMobile,pajama,10.71,pajama (10.7%) | Band_Aid (9.4%) | diaper (6.4%) | nipple (6.0%) | maraca (5.5%)
angle_3.jpg,NASNetMobile,lab_coat,10.64,lab_coat (10.6%) | neck_brace (7.2%) | nipple (6.8%) | stethoscope (5.1%) | Windsor_tie (5.0%)
angle_4.jpg,NASNetMobile,bib,9.99,bib (10.0%) | nipple (9.2%) | maraca (5.3%) | pajama (4.9%) | neck_brace (4.7%)
Saidul_0.jpg,EfficientNetB0,wig,8.24,wig (8.2%) | paintbrush (5.1%) | shower_cap (3.5%) | Band_Aid (3.5%) | bonnet (2.3%)
Saidul_1.jpg,EfficientNetB0,wig,7.74,wig (7.7%) | shower_cap (4.9%) | bow_tie (3.5%) | Band_Aid (3.1%) | paintbrush (2.8%)
Saidul_2.jpg,EfficientNetB0,wig,10.3,wig (10.3%) | Band_Aid (9.5%) | paintbrush (5.0%) | cellular_telephone (3.2%) | shower_cap (2.9%)
Saidul_3.jpg,EfficientNetB0,wig,7.25,wig (7.3%) | bow_tie (3.8%) | paintbrush (3.1%) | shower_cap (2.7%) | comic_book (2.0%)
Saidul_4.jpg,EfficientNetB0,packet,4.71,packet (4.7%) | paintbrush (3.1%) | jersey (2.9%) | sunscreen (2.7%) | book_jacket (2.6%)
Borhan_0.jpg,EfficientNetB0,cellular_telephone,5.27,cellular_telephone (5.3%) | shower_cap (5.3%) | barbershop (3.7%) | sunglasses (2.6%) | Band_Aid (2.4%)
Borhan_1.jpg,EfficientNetB0,sunscreen,6.67,sunscreen (6.7%) | barbershop (4.5%) | sunglasses (2.9%) | lab_coat (2.6%) | cellular_telephone (2.5%)
Borhan_2.jpg,EfficientNetB0,shower_cap,8.49,shower_cap (8.5%) | barbershop (4.7%) | lab_coat (4.0%) | neck_brace (2.6%) | beaker (2.6%)
Borhan_3.jpg,EfficientNetB0,bow_tie,4.88,bow_tie (4.9%) | lab_coat (4.6%) | cellular_telephone (3.1%) | sunscreen (3.0%) | maraca (2.4%)
Borhan_4.jpg,EfficientNetB0,bow_tie,5.05,bow_tie (5.0%) | barbershop (4.5%) | lab_coat (3.6%) | Windsor_tie (2.3%) | shower_cap (2.3%)
Nazmul_0.jpg,EfficientNetB0,wig,23.03,wig (23.0%) | neck_brace (7.3%) | hair_spray (4.0%) | barbershop (3.3%) | lab_coat (3.3%)
Nazmul_1.jpg,EfficientNetB0,wig,20.09,wig (20.1%) | shower_cap (5.4%) | neck_brace (4.0%) | lab_coat (3.3%) | Band_Aid (2.8%)
Nazmul_2.jpg,EfficientNetB0,neck_brace,18.99,neck_brace (19.0%) | wig (10.7%) | shower_cap (5.3%) | lab_coat (3.5%) | sunscreen (3.5%)
Nazmul_3.jpg,EfficientNetB0,neck_brace,15.66,neck_brace (15.7%) | wig (11.3%) | microphone (2.8%) | Band_Aid (2.2%) | bow_tie (2.2%)
Nazmul_4.jpg,EfficientNetB0,neck_brace,12.01,neck_brace (12.0%) | shower_cap (7.8%) | wig (6.3%) | lab_coat (5.0%) | stole (2.6%)
Shawon_0.jpg,EfficientNetB0,neck_brace,7.52,neck_brace (7.5%) | cellular_telephone (6.1%) | bow_tie (4.0%) | wig (3.1%) | lab_coat (3.0%)
Shawon_1.jpg,EfficientNetB0,bow_tie,6.04,bow_tie (6.0%) | sunscreen (5.2%) | lab_coat (4.8%) | neck_brace (4.8%) | Windsor_tie (4.5%)
Shawon_2.jpg,EfficientNetB0,lab_coat,10.03,lab_coat (10.0%) | Windsor_tie (8.0%) | bow_tie (7.5%) | neck_brace (4.5%) | shower_cap (2.4%)
Shawon_3.jpg,EfficientNetB0,lab_coat,12.88,lab_coat (12.9%) | bow_tie (6.0%) | shower_cap (4.8%) | neck_brace (4.7%) | sunscreen (4.3%)
